OBJECTID,stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,Sidewalk_Width__ft_,Accessibility_Score,Sidewalk_Condition,Sidewalk_Material,Current_Shelter,Routes,Municipality_1,Neighborhood,created_user,created_date,last_edited_user,last_edited_date,POSTCODE
"663217",PB-0245-S,,Hanson,Hanson - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.043967,-70.882438,CR-zone-6,,https://www.mbta.com/stops/place-PB-0245,,"0",place-PB-0245,"1",Hanson,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02341"
"663219",PB-0281,,Halifax,Halifax - Commuter Rail,,Commuter Rail,42.014739,-70.824263,CR-zone-7,,https://www.mbta.com/stops/place-PB-0281,,"0",place-PB-0281,"1",Halifax,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02338"
"663220",PB-0281-CS,,Halifax,Halifax - Commuter Rail - Track 2,"2",Track 2,42.014739,-70.824263,CR-zone-7,,https://www.mbta.com/stops/place-PB-0281,,"0",place-PB-0281,"1",Halifax,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02338"
"663221",PB-0281-S,,Halifax,Halifax - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.014739,-70.824263,CR-zone-7,,https://www.mbta.com/stops/place-PB-0281,,"0",place-PB-0281,"1",Halifax,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02338"
"663223",PB-0356-S,,Plymouth,Plymouth - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),41.981278,-70.690421,CR-zone-8,,https://www.mbta.com/stops/place-PB-0356,,"0",place-PB-0356,"1",Plymouth,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02360"
"663225",SB-0156-S,,Canton Center,Canton Center - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.157095,-71.14628,CR-zone-3,,https://www.mbta.com/stops/place-SB-0156,,"0",place-SB-0156,"1",Canton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02021"
"663227",SB-0189-S,,Stoughton,Stoughton - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.124084,-71.103627,CR-zone-4,,https://www.mbta.com/stops/place-SB-0189,,"0",place-SB-0189,"1",Stoughton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02072"
"663229",WML-0025,,Lansdowne,Lansdowne - Commuter Rail,,Commuter Rail,42.347581,-71.099974,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0025,,"0",place-WML-0025,"1",Boston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02215"
"663230",WML-0025-05,,Lansdowne,Lansdowne - Commuter Rail - Track 5,"5",Track 5,42.347581,-71.099974,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0025,,"0",place-WML-0025,"1",Boston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02215"
"663231",WML-0025-07,,Lansdowne,Lansdowne - Commuter Rail - Track 7,"7",Track 7,42.347581,-71.099974,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0025,,"0",place-WML-0025,"1",Boston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02215"
"663233",WML-0035,,Boston Landing,Boston Landing - Commuter Rail,,Commuter Rail,42.357293,-71.139883,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0035,,"0",place-WML-0035,"1",Boston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02134"
"663234",WML-0035-01,,Boston Landing,Boston Landing - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.357293,-71.139883,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0035,,"0",place-WML-0035,"1",Boston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02134"
"663235",WML-0035-02,,Boston Landing,Boston Landing - Commuter Rail - Track 2 (South Station),"2",Track 2 (South Station),42.357293,-71.139883,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0035,,"0",place-WML-0035,"1",Boston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02134"
"663237",WML-0081-02,,Newtonville,Newtonville - Commuter Rail - Track 2 (All Trains),"2",Commuter Rail - Track 2 (All Trains),42.351702,-71.205408,CR-zone-1,,https://www.mbta.com/stops/place-WML-0081,,"0",place-WML-0081,"2",Newton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02460"
"663241",WML-0091-02,,West Newton,West Newton - Commuter Rail - Track 2 (All Trains),"2",Commuter Rail - Track 2 (All Trains),42.347878,-71.230528,CR-zone-2,,https://www.mbta.com/stops/place-WML-0091,,"0",place-WML-0091,"2",Newton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02465"
"663245",WML-0102-02,,Auburndale,Auburndale - Commuter Rail - Track 2 (All Trains),"2",Commuter Rail - Track 2 (All Trains),42.345833,-71.250373,CR-zone-2,,https://www.mbta.com/stops/place-WML-0102,,"0",place-WML-0102,"2",Newton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02466"
"663249",WML-0125,,Wellesley Farms,Wellesley Farms - Commuter Rail,,Commuter Rail,42.323608,-71.272288,CR-zone-3,,https://www.mbta.com/stops/place-WML-0125,,"0",place-WML-0125,"2",Wellesley,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02481"
"663250",WML-0125-01,,Wellesley Farms,Wellesley Farms - Commuter Rail - Track 1,"1",Track 1,42.323608,-71.272288,CR-zone-3,,https://www.mbta.com/stops/place-WML-0125,,"0",place-WML-0125,"2",Wellesley,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02481"
"663251",WML-0125-02,,Wellesley Farms,Wellesley Farms - Commuter Rail - Track 2,"2",Track 2,42.323608,-71.272288,CR-zone-3,,https://www.mbta.com/stops/place-WML-0125,,"0",place-WML-0125,"2",Wellesley,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02481"
"663253",WML-0135,,Wellesley Hills,Wellesley Hills - Commuter Rail,,Commuter Rail,42.31037,-71.277044,CR-zone-3,,https://www.mbta.com/stops/place-WML-0135,,"0",place-WML-0135,"2",Wellesley,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02481"
"663254",WML-0135-01,,Wellesley Hills,Wellesley Hills - Commuter Rail - Track 1,"1",Track 1,42.31037,-71.277044,CR-zone-3,,https://www.mbta.com/stops/place-WML-0135,,"0",place-WML-0135,"2",Wellesley,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02481"
"663255",WML-0135-02,,Wellesley Hills,Wellesley Hills - Commuter Rail - Track 2,"2",Track 2,42.31037,-71.277044,CR-zone-3,,https://www.mbta.com/stops/place-WML-0135,,"0",place-WML-0135,"2",Wellesley,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02481"
"663257",WML-0147,,Wellesley Square,Wellesley Square - Commuter Rail,,Commuter Rail,42.297526,-71.294173,CR-zone-3,,https://www.mbta.com/stops/place-WML-0147,,"0",place-WML-0147,"2",Wellesley,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02482"
"663258",WML-0147-01,,Wellesley Square,Wellesley Square - Commuter Rail - Track 1,"1",Track 1,42.297526,-71.294173,CR-zone-3,,https://www.mbta.com/stops/place-WML-0147,,"0",place-WML-0147,"2",Wellesley,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02482"
"663259",WML-0147-02,,Wellesley Square,Wellesley Square - Commuter Rail - Track 2,"2",Track 2,42.297526,-71.294173,CR-zone-3,,https://www.mbta.com/stops/place-WML-0147,,"0",place-WML-0147,"2",Wellesley,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02482"
"663261",WML-0177,,Natick Center,Natick Center - Commuter Rail,,Commuter Rail,42.285719,-71.347133,CR-zone-4,,https://www.mbta.com/stops/place-WML-0177,,"0",place-WML-0177,"2",Natick,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01760"
"663262",WML-0177-01,,Natick Center,Natick Center - Commuter Rail - Track 1,"1",Track 1,42.285719,-71.347133,CR-zone-4,,https://www.mbta.com/stops/place-WML-0177,,"0",place-WML-0177,"2",Natick,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01760"
"663263",WML-0177-02,,Natick Center,Natick Center - Commuter Rail - Track 2,"2",Track 2,42.285719,-71.347133,CR-zone-4,,https://www.mbta.com/stops/place-WML-0177,,"0",place-WML-0177,"2",Natick,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01760"
"663265",WML-0199,,West Natick,West Natick - Commuter Rail,,Commuter Rail,42.283064,-71.391797,CR-zone-4,,https://www.mbta.com/stops/place-WML-0199,,"0",place-WML-0199,"1",Natick,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01760"
"663266",WML-0199-01,,West Natick,West Natick - Commuter Rail - Track 1,"1",Track 1,42.283064,-71.391797,CR-zone-4,,https://www.mbta.com/stops/place-WML-0199,,"0",place-WML-0199,"1",Natick,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01760"
"663267",WML-0199-02,,West Natick,West Natick - Commuter Rail - Track 2,"2",Track 2,42.283064,-71.391797,CR-zone-4,,https://www.mbta.com/stops/place-WML-0199,,"0",place-WML-0199,"1",Natick,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01760"
"663269",WML-0214,,Framingham,Framingham - Commuter Rail,,Commuter Rail,42.276108,-71.420055,CR-zone-5,,https://www.mbta.com/stops/place-WML-0214,,"0",place-WML-0214,"1",Framingham,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01702"
"663270",WML-0214-01,,Framingham,Framingham - Commuter Rail - Track 1,"1",Track 1,42.276108,-71.420055,CR-zone-5,,https://www.mbta.com/stops/place-WML-0214,,"0",place-WML-0214,"1",Framingham,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01702"
"663271",WML-0214-02,,Framingham,Framingham - Commuter Rail - Track 2,"2",Track 2,42.276108,-71.420055,CR-zone-5,,https://www.mbta.com/stops/place-WML-0214,,"0",place-WML-0214,"1",Framingham,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01702"
"663274",WML-0252,,Ashland,Ashland - Commuter Rail,,Commuter Rail,42.26149,-71.482161,CR-zone-6,,https://www.mbta.com/stops/place-WML-0252,,"0",place-WML-0252,"1",Ashland,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01721"
"663275",WML-0252-01,,Ashland,Ashland - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.26149,-71.482161,CR-zone-6,,https://www.mbta.com/stops/place-WML-0252,,"0",place-WML-0252,"1",Ashland,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01721"
"663276",WML-0252-02,,Ashland,Ashland - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.26149,-71.482161,CR-zone-6,,https://www.mbta.com/stops/place-WML-0252,,"0",place-WML-0252,"1",Ashland,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01721"
"663279",WML-0274,,Southborough,Southborough - Commuter Rail,,Commuter Rail,42.267024,-71.524371,CR-zone-6,,https://www.mbta.com/stops/place-WML-0274,,"0",place-WML-0274,"1",Southborough,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01772"
"663280",WML-0274-01,,Southborough,Southborough - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.267024,-71.524371,CR-zone-6,,https://www.mbta.com/stops/place-WML-0274,,"0",place-WML-0274,"1",Southborough,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01772"
"663281",WML-0274-02,,Southborough,Southborough - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.267024,-71.524371,CR-zone-6,,https://www.mbta.com/stops/place-WML-0274,,"0",place-WML-0274,"1",Southborough,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01772"
"663283",WML-0340,,Westborough,Westborough - Commuter Rail,,Commuter Rail,42.269644,-71.647076,CR-zone-7,,https://www.mbta.com/stops/place-WML-0340,,"0",place-WML-0340,"1",Westborough,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01581"
"663284",WML-0340-01,,Westborough,Westborough - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.269644,-71.647076,CR-zone-7,,https://www.mbta.com/stops/place-WML-0340,,"0",place-WML-0340,"1",Westborough,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01581"
"663285",WML-0340-02,,Westborough,Westborough - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.269644,-71.647076,CR-zone-7,,https://www.mbta.com/stops/place-WML-0340,,"0",place-WML-0340,"1",Westborough,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01581"
"663287",WML-0364,,Grafton,Grafton - Commuter Rail,,Commuter Rail,42.2466,-71.685325,CR-zone-8,,https://www.mbta.com/stops/place-WML-0364,,"0",place-WML-0364,"1",Grafton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01536"
"663288",WML-0364-01,,Grafton,Grafton - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.2466,-71.685325,CR-zone-8,,https://www.mbta.com/stops/place-WML-0364,,"0",place-WML-0364,"1",Grafton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01536"
"663289",WML-0364-02,,Grafton,Grafton - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.2466,-71.685325,CR-zone-8,,https://www.mbta.com/stops/place-WML-0364,,"0",place-WML-0364,"1",Grafton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01536"
"663291",WML-0442-CS,,Worcester,Worcester - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.261835,-71.791806,CR-zone-8,,https://www.mbta.com/stops/place-WML-0442,,"0",place-WML-0442,"1",Worcester,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01604"
"663293",WR-0062,,Wyoming Hill,Wyoming Hill - Commuter Rail,,Commuter Rail,42.451731,-71.069379,CR-zone-1,,https://www.mbta.com/stops/place-WR-0062,,"0",place-WR-0062,"2",Melrose,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02176"
"663294",WR-0062-01,,Wyoming Hill,Wyoming Hill - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.451731,-71.069379,CR-zone-1,,https://www.mbta.com/stops/place-WR-0062,,"0",place-WR-0062,"2",Melrose,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02176"
"663295",WR-0062-02,,Wyoming Hill,Wyoming Hill - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.451731,-71.069379,CR-zone-1,,https://www.mbta.com/stops/place-WR-0062,,"0",place-WR-0062,"2",Melrose,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02176"
"663297",WR-0067,,Melrose/Cedar Park,Melrose/Cedar Park - Commuter Rail,,Commuter Rail,42.458768,-71.069789,CR-zone-1,,https://www.mbta.com/stops/place-WR-0067,,"0",place-WR-0067,"2",Melrose,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02176"
"663298",WR-0067-01,,Melrose/Cedar Park,Melrose/Cedar Park - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.458768,-71.069789,CR-zone-1,,https://www.mbta.com/stops/place-WR-0067,,"0",place-WR-0067,"2",Melrose,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02176"
"663299",WR-0067-02,,Melrose/Cedar Park,Melrose/Cedar Park - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.458768,-71.069789,CR-zone-1,,https://www.mbta.com/stops/place-WR-0067,,"0",place-WR-0067,"2",Melrose,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02176"
"663301",WR-0075,,Melrose Highlands,Melrose Highlands - Commuter Rail,,Commuter Rail,42.469464,-71.068297,CR-zone-1,,https://www.mbta.com/stops/place-WR-0075,,"0",place-WR-0075,"1",Melrose,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02176"
"663302",WR-0075-01,,Melrose Highlands,Melrose Highlands - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.469464,-71.068297,CR-zone-1,,https://www.mbta.com/stops/place-WR-0075,,"0",place-WR-0075,"1",Melrose,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02176"
"663303",WR-0075-02,,Melrose Highlands,Melrose Highlands - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.469464,-71.068297,CR-zone-1,,https://www.mbta.com/stops/place-WR-0075,,"0",place-WR-0075,"1",Melrose,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02176"
"663305",WR-0085,,Greenwood,Greenwood - Commuter Rail,,Commuter Rail,42.483005,-71.067247,CR-zone-2,,https://www.mbta.com/stops/place-WR-0085,,"0",place-WR-0085,"2",Wakefield,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01880"
"663306",WR-0085-01,,Greenwood,Greenwood - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.483005,-71.067247,CR-zone-2,,https://www.mbta.com/stops/place-WR-0085,,"0",place-WR-0085,"2",Wakefield,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01880"
"663307",WR-0085-02,,Greenwood,Greenwood - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.483005,-71.067247,CR-zone-2,,https://www.mbta.com/stops/place-WR-0085,,"0",place-WR-0085,"2",Wakefield,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01880"
"663309",WR-0099,,Wakefield,Wakefield - Commuter Rail,,Commuter Rail,42.502126,-71.075566,CR-zone-2,,https://www.mbta.com/stops/place-WR-0099,,"0",place-WR-0099,"2",Wakefield,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01880"
"663310",WR-0099-01,,Wakefield,Wakefield - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.502126,-71.075566,CR-zone-2,,https://www.mbta.com/stops/place-WR-0099,,"0",place-WR-0099,"2",Wakefield,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01880"
"663311",WR-0099-02,,Wakefield,Wakefield - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.502126,-71.075566,CR-zone-2,,https://www.mbta.com/stops/place-WR-0099,,"0",place-WR-0099,"2",Wakefield,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01880"
"663313",WR-0120-S,,Reading,Reading - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.52221,-71.108294,CR-zone-2,,https://www.mbta.com/stops/place-WR-0120,,"0",place-WR-0120,"1",Reading,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01867"
"663315",WR-0163-S,,North Wilmington,North Wilmington - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.569661,-71.159696,CR-zone-3,,https://www.mbta.com/stops/place-WR-0163,,"0",place-WR-0163,"2",Wilmington,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01887"
"663317",WR-0205-02,,Ballardvale,Ballardvale - Commuter Rail - Track 2 (All Trains),"2",Track 2 (All Trains),42.627356,-71.159962,CR-zone-4,,https://www.mbta.com/stops/place-WR-0205,,"0",place-WR-0205,"1",Andover,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01810"
"663319",WR-0228-02,,Andover,Andover - Commuter Rail - Track 2 (All Trains),"2",Track 2 (All Trains),42.658336,-71.144502,CR-zone-5,,https://www.mbta.com/stops/place-WR-0228,,"0",place-WR-0228,"1",Andover,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01810"
"663321",WR-0264-02,,Lawrence,Lawrence - Commuter Rail - Track 2 (All Trains),"2",Track 2 (All Trains),42.701806,-71.15198,CR-zone-6,,https://www.mbta.com/stops/place-WR-0264,,"0",place-WR-0264,"1",Lawrence,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01843"
"663323",WR-0325,,Bradford,Bradford - Commuter Rail,,Commuter Rail,42.766912,-71.088411,CR-zone-7,,https://www.mbta.com/stops/place-WR-0325,,"0",place-WR-0325,"1",Haverhill,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01835"
"663324",WR-0325-01,,Bradford,Bradford - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.766912,-71.088411,CR-zone-7,,https://www.mbta.com/stops/place-WR-0325,,"0",place-WR-0325,"1",Haverhill,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01835"
"663325",WR-0325-02,,Bradford,Bradford - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.766912,-71.088411,CR-zone-7,,https://www.mbta.com/stops/place-WR-0325,,"0",place-WR-0325,"1",Haverhill,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01835"
"663327",WR-0329,,Haverhill,Haverhill - Commuter Rail,,Commuter Rail,42.773474,-71.086237,CR-zone-7,,https://www.mbta.com/stops/place-WR-0329,,"0",place-WR-0329,"1",Haverhill,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01832"
"663328",WR-0329-01,,Haverhill,Haverhill - Commuter Rail - Track 1,"1",Track 1,42.773474,-71.086237,CR-zone-7,,https://www.mbta.com/stops/place-WR-0329,,"0",place-WR-0329,"1",Haverhill,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01832"
"663329",WR-0329-02,,Haverhill,Haverhill - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.773474,-71.086237,CR-zone-7,,https://www.mbta.com/stops/place-WR-0329,,"0",place-WR-0329,"1",Haverhill,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01832"
"663412",NEC-2276,,Back Bay,Back Bay - Commuter Rail,,Commuter Rail,42.34735,-71.075727,CR-zone-1A,,https://www.mbta.com/stops/place-bbsta,level_ground,"0",place-bbsta,"1",Boston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02116"
"663413",NEC-2276-01,,Back Bay,Back Bay - Commuter Rail - Track 1,"1",Commuter Rail - Track 1,42.347283,-71.075312,CR-zone-1A,,https://www.mbta.com/stops/place-bbsta,level_-1_cr_platform,"0",place-bbsta,"1",Boston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02116"
"663414",NEC-2276-02,,Back Bay,Back Bay - Commuter Rail - Track 2,"2",Commuter Rail - Track 2,42.347196,-71.075299,CR-zone-1A,,https://www.mbta.com/stops/place-bbsta,level_-1_cr_platform,"0",place-bbsta,"1",Boston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02116"
