"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"1500000US250251301005","Block Group 5, Census Tract 1301, Suffolk County, Massachusetts","427","150","320","133","320","133","0","12","0","12","0","12","0","12","0","12","0","12","74","80","0","12","0","12","43","68","31","39","0","12","0","12","0","12","7","11","0","12","0","12","26","29",
"1500000US250251301006","Block Group 6, Census Tract 1301, Suffolk County, Massachusetts","172","121","172","121","172","121","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251301007","Block Group 7, Census Tract 1301, Suffolk County, Massachusetts","363","166","330","155","330","155","0","12","0","12","0","12","0","12","0","12","0","12","33","35","0","12","0","12","12","20","21","30","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251302001","Block Group 1, Census Tract 1302, Suffolk County, Massachusetts","421","141","325","94","311","88","14","22","14","22","0","12","0","12","0","12","0","12","59","58","27","43","0","12","0","12","32","42","0","12","0","12","0","12","0","12","2","5","0","12","35","41",
"1500000US250251302002","Block Group 2, Census Tract 1302, Suffolk County, Massachusetts","375","124","275","118","211","113","64","52","47","50","7","11","10","15","0","12","0","12","66","45","28","27","0","12","9","17","29","28","0","12","0","12","0","12","0","12","18","21","0","12","16","24",
"1500000US250251302003","Block Group 3, Census Tract 1302, Suffolk County, Massachusetts","884","245","630","179","538","173","92","67","71","61","21","33","0","12","0","12","0","12","195","107","106","77","0","12","59","57","30","33","0","12","0","12","0","12","0","12","23","32","0","12","36","33",
"1500000US250251302004","Block Group 4, Census Tract 1302, Suffolk County, Massachusetts","359","127","215","86","207","81","8","14","8","14","0","12","0","12","0","12","0","12","65","46","0","12","22","34","0","12","43","32","0","12","0","12","0","12","0","12","58","54","0","12","21","31",
"1500000US250251302005","Block Group 5, Census Tract 1302, Suffolk County, Massachusetts","848","257","652","244","593","238","59","49","59","49","0","12","0","12","0","12","0","12","150","83","58","43","0","12","46","62","46","44","0","12","0","12","0","12","0","12","0","12","0","12","46","48",
"1500000US250251303001","Block Group 1, Census Tract 1303, Suffolk County, Massachusetts","633","142","490","142","429","141","61","49","61","49","0","12","0","12","0","12","0","12","96","62","39","34","0","12","9","14","48","50","0","12","0","12","0","12","0","12","0","12","0","12","47","46",
"1500000US250251303002","Block Group 2, Census Tract 1303, Suffolk County, Massachusetts","578","138","452","139","429","136","23","34","23","34","0","12","0","12","0","12","0","12","42","42","11","17","0","12","24","37","7","11","0","12","0","12","0","12","0","12","12","19","0","12","72","59",
"1500000US250251303003","Block Group 3, Census Tract 1303, Suffolk County, Massachusetts","397","112","295","106","274","100","21","31","21","31","0","12","0","12","0","12","0","12","79","56","25","27","0","12","9","14","45","34","0","12","0","12","0","12","0","12","0","12","0","12","23","27",
"1500000US250251303004","Block Group 4, Census Tract 1303, Suffolk County, Massachusetts","629","183","577","180","398","117","179","110","179","110","0","12","0","12","0","12","0","12","42","36","24","28","0","12","18","24","0","12","0","12","0","12","0","12","0","12","10","16","0","12","0","12",
"1500000US250251303005","Block Group 5, Census Tract 1303, Suffolk County, Massachusetts","321","96","243","94","210","87","33","33","33","33","0","12","0","12","0","12","0","12","36","33","0","12","0","12","11","17","25","28","0","12","0","12","0","12","0","12","27","28","0","12","15","23",
"1500000US250251304021","Block Group 1, Census Tract 1304.02, Suffolk County, Massachusetts","610","235","412","177","390","174","22","31","22","31","0","12","0","12","0","12","0","12","154","121","83","91","0","12","15","24","56","71","0","12","0","12","0","12","1","4","0","12","0","12","43","65",
"1500000US250251304022","Block Group 2, Census Tract 1304.02, Suffolk County, Massachusetts","360","177","236","132","216","118","20","32","20","32","0","12","0","12","0","12","0","12","97","94","50","78","0","12","47","52","0","12","0","12","0","12","0","12","0","12","27","39","0","12","0","12",
"1500000US250251304023","Block Group 3, Census Tract 1304.02, Suffolk County, Massachusetts","688","240","532","221","532","221","0","12","0","12","0","12","0","12","0","12","0","12","112","74","20","31","0","12","92","67","0","12","0","12","0","12","0","12","0","12","0","12","23","37","21","38",
"1500000US250251304024","Block Group 4, Census Tract 1304.02, Suffolk County, Massachusetts","512","183","409","156","352","143","57","88","57","88","0","12","0","12","0","12","0","12","48","43","32","35","0","12","16","26","0","12","0","12","0","12","0","12","0","12","16","28","0","12","39","63",
"1500000US250251304025","Block Group 5, Census Tract 1304.02, Suffolk County, Massachusetts","446","174","389","166","361","170","28","47","28","47","0","12","0","12","0","12","0","12","57","47","37","39","0","12","20","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251304041","Block Group 1, Census Tract 1304.04, Suffolk County, Massachusetts","914","200","784","192","682","175","102","79","74","54","28","44","0","12","0","12","0","12","116","80","54","75","11","19","22","25","29","32","0","12","0","12","0","12","0","12","14","23","0","12","0","12",
"1500000US250251304042","Block Group 2, Census Tract 1304.04, Suffolk County, Massachusetts","436","143","393","150","287","132","106","94","106","94","0","12","0","12","0","12","0","12","21","35","21","35","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","22","34",
"1500000US250251304043","Block Group 3, Census Tract 1304.04, Suffolk County, Massachusetts","235","110","185","99","153","90","32","50","32","50","0","12","0","12","0","12","0","12","34","57","34","57","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","27","0","12","0","12",
"1500000US250251304061","Block Group 1, Census Tract 1304.06, Suffolk County, Massachusetts","840","244","707","213","672","213","35","58","35","58","0","12","0","12","0","12","0","12","124","82","56","62","0","12","37","41","31","49","0","12","0","12","0","12","0","12","0","12","9","23","0","12",
"1500000US250251304062","Block Group 2, Census Tract 1304.06, Suffolk County, Massachusetts","1017","290","877","273","709","253","168","123","125","92","43","77","0","12","0","12","0","12","89","61","35","52","0","12","54","56","0","12","0","12","0","12","0","12","0","12","23","25","14","27","14","23",
"1500000US250251304063","Block Group 3, Census Tract 1304.06, Suffolk County, Massachusetts","191","142","155","134","70","68","85","113","85","113","0","12","0","12","0","12","0","12","36","39","17","27","0","12","0","12","19","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251401021","Block Group 1, Census Tract 1401.02, Suffolk County, Massachusetts","444","197","369","164","322","125","47","71","47","71","0","12","0","12","0","12","0","12","75","66","58","53","0","12","17","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251401022","Block Group 2, Census Tract 1401.02, Suffolk County, Massachusetts","446","193","305","166","212","116","93","124","93","124","0","12","0","12","0","12","0","12","130","77","13","24","9","13","56","45","52","60","0","12","0","12","0","12","0","12","0","12","0","12","11","16",
"1500000US250251401023","Block Group 3, Census Tract 1401.02, Suffolk County, Massachusetts","484","148","362","136","362","136","0","12","0","12","0","12","0","12","0","12","0","12","121","72","68","57","0","12","21","30","32","32","0","12","0","12","0","12","0","12","1","2","0","12","0","12",
"1500000US250251401024","Block Group 4, Census Tract 1401.02, Suffolk County, Massachusetts","639","189","426","160","402","150","24","26","24","26","0","12","0","12","0","12","0","12","143","80","95","70","0","12","31","37","17","26","0","12","0","12","0","12","0","12","0","12","0","12","70","76",
"1500000US250251401051","Block Group 1, Census Tract 1401.05, Suffolk County, Massachusetts","1071","252","949","265","759","257","190","127","147","127","26","29","9","15","0","12","8","11","106","75","34","49","0","12","72","57","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","18",
"1500000US250251401052","Block Group 2, Census Tract 1401.05, Suffolk County, Massachusetts","832","277","551","218","305","116","246","203","214","160","32","50","0","12","0","12","0","12","281","167","91","71","0","12","179","163","11","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251401061","Block Group 1, Census Tract 1401.06, Suffolk County, Massachusetts","588","123","431","94","416","87","15","23","0","12","15","23","0","12","0","12","0","12","149","76","109","73","0","12","19","23","21","29","0","12","0","12","0","12","0","12","3","7","0","12","5","7",
"1500000US250251401062","Block Group 2, Census Tract 1401.06, Suffolk County, Massachusetts","92","66","45","38","33","36","12","15","12","15","0","12","0","12","0","12","0","12","14","26","14","26","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","14","0","12","24","40",
"1500000US250251401071","Block Group 1, Census Tract 1401.07, Suffolk County, Massachusetts","837","196","624","177","514","163","110","60","106","60","4","8","0","12","0","12","0","12","153","65","47","46","0","12","63","37","43","34","0","12","0","12","0","12","0","12","2","7","0","12","58","58",
"1500000US250251401072","Block Group 2, Census Tract 1401.07, Suffolk County, Massachusetts","529","163","251","105","193","85","58","59","0","12","58","59","0","12","0","12","0","12","205","132","86","116","0","12","109","109","10","15","0","12","0","12","0","12","8","12","23","33","0","12","42","38",
"1500000US250251402011","Block Group 1, Census Tract 1402.01, Suffolk County, Massachusetts","803","178","648","158","467","129","181","84","115","79","66","43","0","12","0","12","0","12","110","63","97","61","0","12","0","12","13","19","0","12","0","12","0","12","0","12","22","26","0","12","23","27",
"1500000US250251402012","Block Group 2, Census Tract 1402.01, Suffolk County, Massachusetts","671","203","571","203","510","192","61","48","36","31","19","36","6","11","0","12","0","12","71","33","39","25","0","12","12","14","20","24","0","12","0","12","0","12","0","12","29","32","0","12","0","12",
"1500000US250251402021","Block Group 1, Census Tract 1402.02, Suffolk County, Massachusetts","471","174","320","133","309","127","11","16","11","16","0","12","0","12","0","12","0","12","134","83","85","67","0","12","0","12","49","53","0","12","5","8","0","12","0","12","12","19","0","12","0","12",
"1500000US250251402022","Block Group 2, Census Tract 1402.02, Suffolk County, Massachusetts","644","168","460","143","356","136","104","67","72","70","32","24","0","12","0","12","0","12","88","71","23","24","0","12","17","27","48","58","0","12","0","12","0","12","0","12","51","60","0","12","45","47",
"1500000US250251402023","Block Group 3, Census Tract 1402.02, Suffolk County, Massachusetts","689","199","549","188","536","191","13","21","0","12","13","21","0","12","0","12","0","12","69","56","6","11","0","12","50","57","13","21","0","12","0","12","0","12","29","46","20","29","0","12","22","26",
"1500000US250251402024","Block Group 4, Census Tract 1402.02, Suffolk County, Massachusetts","647","225","494","194","494","194","0","12","0","12","0","12","0","12","0","12","0","12","80","58","8","13","0","12","24","23","48","48","0","12","0","12","0","12","0","12","49","51","0","12","24","27",
"1500000US250251402025","Block Group 5, Census Tract 1402.02, Suffolk County, Massachusetts","495","164","379","150","345","131","34","51","34","51","0","12","0","12","0","12","0","12","86","53","15","23","0","12","46","36","25","28","0","12","0","12","0","12","6","11","0","12","0","12","24","27",
"1500000US250251403001","Block Group 1, Census Tract 1403, Suffolk County, Massachusetts","829","446","482","208","408","179","74","121","74","121","0","12","0","12","0","12","0","12","347","392","278","388","0","12","69","72","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251403002","Block Group 2, Census Tract 1403, Suffolk County, Massachusetts","265","195","145","98","145","98","0","12","0","12","0","12","0","12","0","12","0","12","99","123","35","47","0","12","55","75","9","16","0","12","0","12","0","12","0","12","0","12","0","12","21","33",
"1500000US250251403003","Block Group 3, Census Tract 1403, Suffolk County, Massachusetts","632","230","394","213","321","201","73","79","73","79","0","12","0","12","0","12","0","12","148","111","86","68","0","12","62","80","0","12","0","12","0","12","0","12","0","12","90","67","0","12","0","12",
"1500000US250251403004","Block Group 4, Census Tract 1403, Suffolk County, Massachusetts","427","199","314","173","280","172","34","53","0","12","0","12","34","53","0","12","0","12","12","19","12","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","77","122","0","12","24","44",
"1500000US250251403005","Block Group 5, Census Tract 1403, Suffolk County, Massachusetts","419","221","263","207","263","207","0","12","0","12","0","12","0","12","0","12","0","12","127","103","83","99","0","12","27","32","17","28","0","12","0","12","0","12","16","26","0","12","0","12","13","19",
"1500000US250251403006","Block Group 6, Census Tract 1403, Suffolk County, Massachusetts","439","241","302","175","273","170","29","38","29","38","0","12","0","12","0","12","0","12","71","61","17","29","0","12","54","53","0","12","0","12","0","12","0","12","0","12","47","79","1","2","18","36",
"1500000US250251404001","Block Group 1, Census Tract 1404, Suffolk County, Massachusetts","98","60","70","51","48","38","22","35","0","12","0","12","0","12","0","12","22","35","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","28","31","0","12",
"1500000US250251404002","Block Group 2, Census Tract 1404, Suffolk County, Massachusetts","352","184","227","135","205","128","22","36","0","12","22","36","0","12","0","12","0","12","107","79","21","31","29","48","57","59","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","30",
"1500000US250251404003","Block Group 3, Census Tract 1404, Suffolk County, Massachusetts","554","242","418","183","266","132","152","158","152","158","0","12","0","12","0","12","0","12","136","129","14","22","0","12","122","129","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251404004","Block Group 4, Census Tract 1404, Suffolk County, Massachusetts","482","276","348","241","316","228","32","40","32","40","0","12","0","12","0","12","0","12","134","130","134","130","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251404005","Block Group 5, Census Tract 1404, Suffolk County, Massachusetts","1055","279","666","201","539","160","127","80","127","80","0","12","0","12","0","12","0","12","378","196","216","126","12","22","85","83","65","81","0","12","0","12","0","12","0","12","0","12","0","12","11","20",
"1500000US250251404006","Block Group 6, Census Tract 1404, Suffolk County, Massachusetts","692","278","525","245","525","245","0","12","0","12","0","12","0","12","0","12","0","12","135","103","75","85","0","12","43","48","17","25","0","12","0","12","0","12","0","12","32","52","0","12","0","12",
"1500000US250251404007","Block Group 7, Census Tract 1404, Suffolk County, Massachusetts","463","200","343","177","209","116","134","152","134","152","0","12","0","12","0","12","0","12","42","40","13","21","19","31","10","18","0","12","0","12","0","12","0","12","0","12","59","77","0","12","19","30",
"1500000US250251601011","Block Group 1, Census Tract 1601.01, Suffolk County, Massachusetts","579","245","366","193","210","128","156","135","156","135","0","12","0","12","0","12","0","12","174","133","67","63","0","12","107","131","0","12","0","12","0","12","0","12","0","12","39","45","0","12","0","12",
"1500000US250251601012","Block Group 2, Census Tract 1601.01, Suffolk County, Massachusetts","1115","406","758","229","511","188","247","146","212","149","0","12","35","52","0","12","0","12","236","215","131","165","0","12","105","87","0","12","0","12","0","12","0","12","4","9","117","116","0","12","0","12",
"1500000US250251601013","Block Group 3, Census Tract 1601.01, Suffolk County, Massachusetts","513","216","450","225","389","206","61","92","61","92","0","12","0","12","0","12","0","12","47","55","47","55","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","27","0","12","0","12",
"1500000US250251601014","Block Group 4, Census Tract 1601.01, Suffolk County, Massachusetts","1335","484","705","285","469","232","236","131","161","105","0","12","0","12","75","96","0","12","393","188","265","144","0","12","128","86","0","12","0","12","0","12","0","12","0","12","236","189","0","12","1","4",
"1500000US250251601015","Block Group 5, Census Tract 1601.01, Suffolk County, Massachusetts","446","230","281","198","122","98","159","142","36","57","0","12","0","12","63","67","60","90","113","135","70","113","0","12","43","60","0","12","0","12","0","12","0","12","0","12","52","66","0","12","0","12",
"1500000US250251602001","Block Group 1, Census Tract 1602, Suffolk County, Massachusetts","612","237","369","153","181","111","188","132","54","38","0","12","0","12","6","9","128","130","190","131","84","69","10","16","96","114","0","12","0","12","0","12","0","12","0","12","53","46","0","12","0","12",
"1500000US250251602002","Block Group 2, Census Tract 1602, Suffolk County, Massachusetts","660","240","276","118","134","111","142","113","94","64","16","27","32","50","0","12","0","12","338","209","78","62","0","12","260","174","0","12","0","12","0","12","0","12","0","12","35","44","0","12","11","20",
"1500000US250251602003","Block Group 3, Census Tract 1602, Suffolk County, Massachusetts","646","277","348","217","173","93","175","167","51","45","20","31","53","85","51","57","0","12","185","130","135","79","0","12","50","79","0","12","0","12","0","12","0","12","0","12","99","60","14","23","0","12",
"1500000US250251603001","Block Group 1, Census Tract 1603, Suffolk County, Massachusetts","919","184","817","169","722","169","95","75","95","75","0","12","0","12","0","12","0","12","72","45","35","34","0","12","37","33","0","12","0","12","0","12","0","12","0","12","0","12","8","13","22","29",
"1500000US250251603002","Block Group 2, Census Tract 1603, Suffolk County, Massachusetts","200","98","113","73","105","69","8","13","8","13","0","12","0","12","0","12","0","12","23","21","7","10","0","12","16","18","0","12","0","12","0","12","0","12","7","11","23","38","15","21","19","18",
"1500000US250251604001","Block Group 1, Census Tract 1604, Suffolk County, Massachusetts","432","152","169","86","134","76","35","29","26","28","0","12","9","14","0","12","0","12","143","78","80","50","0","12","63","65","0","12","0","12","0","12","7","11","0","12","98","74","15","25","0","12",
"1500000US250251604002","Block Group 2, Census Tract 1604, Suffolk County, Massachusetts","833","228","338","116","247","98","91","74","91","74","0","12","0","12","0","12","0","12","262","136","132","105","0","12","130","89","0","12","0","12","0","12","0","12","4","6","201","94","6","9","22","23",
"1500000US250251605011","Block Group 1, Census Tract 1605.01, Suffolk County, Massachusetts","736","307","470","198","251","118","219","166","98","78","95","142","26","40","0","12","0","12","219","160","99","127","0","12","120","111","0","12","0","12","0","12","0","12","6","10","8","15","33","59","0","12",
"1500000US250251605012","Block Group 2, Census Tract 1605.01, Suffolk County, Massachusetts","578","256","328","221","161","96","167","144","146","144","21","34","0","12","0","12","0","12","36","35","7","12","0","12","29","33","0","12","0","12","59","95","0","12","0","12","50","59","0","12","105","74",
"1500000US250251605013","Block Group 3, Census Tract 1605.01, Suffolk County, Massachusetts","384","168","169","159","169","159","0","12","0","12","0","12","0","12","0","12","0","12","170","132","108","106","0","12","62","60","0","12","0","12","0","12","0","12","0","12","45","49","0","12","0","12",
"1500000US250251605014","Block Group 4, Census Tract 1605.01, Suffolk County, Massachusetts","229","146","30","35","30","35","0","12","0","12","0","12","0","12","0","12","0","12","28","31","28","31","0","12","0","12","0","12","0","12","0","12","0","12","0","12","127","97","0","12","44","48",
"1500000US250251605015","Block Group 5, Census Tract 1605.01, Suffolk County, Massachusetts","508","247","297","157","241","116","56","63","6","9","0","12","0","12","50","63","0","12","166","119","92","67","0","12","74","87","0","12","0","12","0","12","0","12","0","12","45","59","0","12","0","12",
"1500000US250251605021","Block Group 1, Census Tract 1605.02, Suffolk County, Massachusetts","999","330","630","218","432","166","198","153","198","153","0","12","0","12","0","12","0","12","224","142","195","115","0","12","29","46","0","12","0","12","11","20","0","12","0","12","129","151","0","12","5","11",
"1500000US250251605022","Block Group 2, Census Tract 1605.02, Suffolk County, Massachusetts","546","207","509","210","366","205","143","142","143","142","0","12","0","12","0","12","0","12","25","32","14","24","0","12","11","18","0","12","0","12","0","12","0","12","0","12","0","12","12","19","0","12",
"1500000US250251605023","Block Group 3, Census Tract 1605.02, Suffolk County, Massachusetts","647","362","352","212","203","180","149","102","149","102","0","12","0","12","0","12","0","12","199","199","96","126","0","12","103","100","0","12","0","12","0","12","0","12","43","69","45","51","8","14","0","12",
"1500000US250251606011","Block Group 1, Census Tract 1606.01, Suffolk County, Massachusetts","944","237","708","211","606","212","102","86","94","86","0","12","0","12","8","12","0","12","188","104","95","89","0","12","93","57","0","12","0","12","19","23","0","12","0","12","0","12","14","21","15","17",
"1500000US250251606012","Block Group 2, Census Tract 1606.01, Suffolk County, Massachusetts","720","176","593","172","431","146","162","114","147","106","15","25","0","12","0","12","0","12","81","73","62","66","0","12","19","32","0","12","0","12","0","12","0","12","0","12","38","36","0","12","8","13",
"1500000US250251606021","Block Group 1, Census Tract 1606.02, Suffolk County, Massachusetts","713","304","533","224","476","210","57","61","57","61","0","12","0","12","0","12","0","12","133","89","88","64","0","12","45","64","0","12","0","12","0","12","0","12","0","12","0","12","47","75","0","12",
"1500000US250251606022","Block Group 2, Census Tract 1606.02, Suffolk County, Massachusetts","420","234","274","164","240","149","34","41","20","33","14","25","0","12","0","12","0","12","139","104","122","90","0","12","17","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","11",
"1500000US250251606023","Block Group 3, Census Tract 1606.02, Suffolk County, Massachusetts","349","152","229","109","222","110","7","12","7","12","0","12","0","12","0","12","0","12","90","67","64","53","0","12","26","43","0","12","0","12","0","12","0","12","0","12","0","12","0","12","30","48",
"1500000US250251606024","Block Group 4, Census Tract 1606.02, Suffolk County, Massachusetts","231","140","168","102","80","63","88","76","76","81","0","12","0","12","0","12","12","19","63","64","63","64","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251606025","Block Group 5, Census Tract 1606.02, Suffolk County, Massachusetts","505","178","435","172","418","177","17","27","17","27","0","12","0","12","0","12","0","12","26","22","26","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","44","53",
"1500000US250251701001","Block Group 1, Census Tract 1701, Suffolk County, Massachusetts","566","231","466","212","347","167","119","102","107","101","0","12","12","19","0","12","0","12","78","76","0","12","0","12","78","76","0","12","0","12","0","12","0","12","0","12","22","34","0","12","0","12",
"1500000US250251701002","Block Group 2, Census Tract 1701, Suffolk County, Massachusetts","760","418","484","215","338","175","146","161","60","71","86","141","0","12","0","12","0","12","220","222","156","213","0","12","24","41","40","62","0","12","0","12","0","12","0","12","56","88","0","12","0","12",
"1500000US250251701003","Block Group 3, Census Tract 1701, Suffolk County, Massachusetts","343","119","220","107","194","94","26","40","26","40","0","12","0","12","0","12","0","12","99","76","99","76","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","24","38",
"1500000US250251701004","Block Group 4, Census Tract 1701, Suffolk County, Massachusetts","349","198","244","150","244","150","0","12","0","12","0","12","0","12","0","12","0","12","63","59","22","36","0","12","41","47","0","12","0","12","0","12","0","12","0","12","0","12","42","69","0","12",
"1500000US250251701005","Block Group 5, Census Tract 1701, Suffolk County, Massachusetts","827","329","511","188","398","178","113","104","113","104","0","12","0","12","0","12","0","12","316","254","162","139","0","12","154","174","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251701006","Block Group 6, Census Tract 1701, Suffolk County, Massachusetts","486","173","360","152","312","137","48","36","48","36","0","12","0","12","0","12","0","12","99","64","89","68","0","12","10","16","0","12","0","12","0","12","0","12","0","12","15","23","0","12","12","22",
"1500000US250251701007","Block Group 7, Census Tract 1701, Suffolk County, Massachusetts","703","329","500","258","436","240","64","69","64","69","0","12","0","12","0","12","0","12","124","91","27","31","0","12","97","86","0","12","0","12","0","12","0","12","0","12","47","73","0","12","32","51",
"1500000US250251702001","Block Group 1, Census Tract 1702, Suffolk County, Massachusetts","264","109","175","77","155","71","20","22","20","22","0","12","0","12","0","12","0","12","38","44","33","43","0","12","0","12","5","9","0","12","0","12","0","12","0","12","51","42","0","12","0","12",
"1500000US250251702002","Block Group 2, Census Tract 1702, Suffolk County, Massachusetts","648","299","542","297","524","292","18","21","8","13","10","17","0","12","0","12","0","12","67","42","36","31","0","12","31","29","0","12","0","12","0","12","13","24","0","12","0","12","0","12","26","22",
"1500000US250251702003","Block Group 3, Census Tract 1702, Suffolk County, Massachusetts","234","107","196","107","72","57","124","118","124","118","0","12","0","12","0","12","0","12","38","23","38","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251702004","Block Group 4, Census Tract 1702, Suffolk County, Massachusetts","913","277","809","277","778","274","31","35","31","35","0","12","0","12","0","12","0","12","93","59","38","38","0","12","55","54","0","12","0","12","0","12","0","12","11","18","0","12","0","12","0","12",
"1500000US250251703001","Block Group 1, Census Tract 1703, Suffolk County, Massachusetts","1466","306","937","226","813","202","124","91","79","74","45","56","0","12","0","12","0","12","418","186","221","133","0","12","197","144","0","12","0","12","0","12","0","12","0","12","0","12","0","12","111","95",
"1500000US250251703002","Block Group 2, Census Tract 1703, Suffolk County, Massachusetts","510","266","389","234","379","234","10","17","10","17","0","12","0","12","0","12","0","12","121","104","23","37","51","80","47","35","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251703003","Block Group 3, Census Tract 1703, Suffolk County, Massachusetts","372","163","345","160","335","157","10","17","10","17","0","12","0","12","0","12","0","12","16","24","0","12","0","12","16","24","0","12","0","12","11","19","0","12","0","12","0","12","0","12","0","12",
"1500000US250251703004","Block Group 4, Census Tract 1703, Suffolk County, Massachusetts","703","224","617","211","562","201","55","50","55","50","0","12","0","12","0","12","0","12","67","62","16","27","11","18","40","63","0","12","0","12","0","12","0","12","0","12","19","27","0","12","0","12",
"1500000US250251703005","Block Group 5, Census Tract 1703, Suffolk County, Massachusetts","894","277","701","253","634","219","67","71","45","63","22","34","0","12","0","12","0","12","112","82","71","73","12","20","29","34","0","12","0","12","0","12","0","12","0","12","81","69","0","12","0","12",
"1500000US250251703006","Block Group 6, Census Tract 1703, Suffolk County, Massachusetts","519","185","420","141","328","119","92","82","92","82","0","12","0","12","0","12","0","12","72","80","25","28","0","12","47","75","0","12","0","12","0","12","0","12","0","12","27","43","0","12","0","12",
"1500000US250251703007","Block Group 7, Census Tract 1703, Suffolk County, Massachusetts","292","146","243","137","243","137","0","12","0","12","0","12","0","12","0","12","0","12","11","18","0","12","0","12","11","18","0","12","0","12","0","12","0","12","0","12","0","12","0","12","38","63",
"1500000US250251704001","Block Group 1, Census Tract 1704, Suffolk County, Massachusetts","664","255","395","163","395","163","0","12","0","12","0","12","0","12","0","12","0","12","212","132","134","121","11","17","67","65","0","12","0","12","0","12","0","12","0","12","24","37","33","45","0","12",
"1500000US250251704002","Block Group 2, Census Tract 1704, Suffolk County, Massachusetts","363","121","188","88","169","71","19","32","0","12","19","32","0","12","0","12","0","12","123","97","0","12","0","12","123","97","0","12","0","12","0","12","0","12","0","12","41","46","0","12","11","17",
"1500000US250251704003","Block Group 3, Census Tract 1704, Suffolk County, Massachusetts","251","162","152","134","74","69","78","87","24","27","0","12","54","82","0","12","0","12","96","80","66","74","0","12","30","35","0","12","0","12","0","12","0","12","0","12","1","2","0","12","2","4",
"1500000US250251704004","Block Group 4, Census Tract 1704, Suffolk County, Massachusetts","1446","292","1249","273","1155","259","94","97","83","96","11","16","0","12","0","12","0","12","183","96","95","70","0","12","77","62","11","17","0","12","0","12","0","12","0","12","0","12","0","12","14","23",
"1500000US250251705011","Block Group 1, Census Tract 1705.01, Suffolk County, Massachusetts","811","235","487","188","403","156","84","87","84","87","0","12","0","12","0","12","0","12","261","128","0","12","0","12","261","128","0","12","0","12","0","12","0","12","0","12","0","12","32","53","31","41",
"1500000US250251705012","Block Group 2, Census Tract 1705.01, Suffolk County, Massachusetts","796","259","512","189","433","144","79","74","67","69","0","12","0","12","0","12","12","25","224","115","39","46","15","24","132","94","38","30","0","12","0","12","0","12","0","12","48","65","12","21","0","12",
"1500000US250251705021","Block Group 1, Census Tract 1705.02, Suffolk County, Massachusetts","741","166","636","155","479","136","157","106","31","49","43","62","83","83","0","12","0","12","95","54","62","44","0","12","33","30","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","17",
"1500000US250251705022","Block Group 2, Census Tract 1705.02, Suffolk County, Massachusetts","684","220","384","113","348","113","36","27","36","27","0","12","0","12","0","12","0","12","198","100","73","74","0","12","125","85","0","12","0","12","0","12","0","12","0","12","0","12","0","12","102","118",
"1500000US250251706011","Block Group 1, Census Tract 1706.01, Suffolk County, Massachusetts","710","246","486","187","371","138","115","83","115","83","0","12","0","12","0","12","0","12","137","108","19","32","0","12","118","103","0","12","0","12","0","12","0","12","9","14","19","33","23","37","36","41",
